
-27.437018, -48.499687
-27.427161, -48.457781
-27.389231, -48.424511
-27.399989, -48.413431
-27.435102, -48.391543
-27.457473, -48.374616
-27.494758, -48.396198
-27.568302, -48.428285
-27.593077, -48.425891
-27.603120, -48.433113
-27.613398, -48.433616
-27.631599, -48.451531
-27.663069, -48.473879
-27.709792, -48.499728
-27.744949, -48.507287
-27.755492, -48.497696
-27.773542, -48.486507
